# image name,latitude [decimal degrees],longitude [decimal degrees],altitude [meter],omega [degrees],phi [degrees],kappa [degrees],accuracy horizontal [meter],accuracy vertical [meter]
21_06_15_Wingtra_Low_2_Flight_01_00169.JPG,27.6700193485412314,-97.1712322814033627,70.58898926,-2.16352654,1.81368710,-48.15195123,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00170.JPG,27.6701436675122743,-97.1711457802749266,70.65048218,-1.48482314,1.86738490,-49.28327803,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00171.JPG,27.6702663173566847,-97.1710596105850186,70.94442749,-3.33756220,1.67961791,-48.43843147,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00172.JPG,27.6703887876473615,-97.1709719587201448,70.79437256,-3.40852766,2.14662506,-49.45656591,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00173.JPG,27.6705111878929415,-97.1708836017308641,70.66433716,-3.89253420,0.31159079,-48.99818278,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00174.JPG,27.6706330984762197,-97.1707971740202936,70.49945068,-3.40177981,0.84748485,-48.27891659,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00175.JPG,27.6707551917888139,-97.1707105576222574,70.35092163,-2.93636405,0.50779772,-48.34391162,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00176.JPG,27.6708770654877121,-97.1706240654554989,70.37757111,-2.70586607,0.37954766,-48.36936565,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00177.JPG,27.6710019408019647,-97.1705372096312914,70.55350494,-2.02836261,1.35396438,-48.34186799,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00178.JPG,27.6711250454464590,-97.1704509632712359,70.66880035,-2.62962822,1.43110310,-48.26385281,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00179.JPG,27.6712482473359671,-97.1703652289717041,70.63966370,-2.82033867,1.33705593,-48.16909110,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00180.JPG,27.6713717506669710,-97.1702803480808086,70.66097260,-2.24383315,1.85188161,-48.22206823,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00181.JPG,27.6714949547868656,-97.1701948279979320,70.59490967,-1.20382495,1.97279737,-49.09748592,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00182.JPG,27.6716165413600130,-97.1701080091292937,70.73512268,-2.08761220,1.61260961,-49.48889555,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00183.JPG,27.6717371689238867,-97.1700194596229494,70.66506958,-3.36337518,0.48521489,-49.87825851,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00184.JPG,27.6718584512632759,-97.1699302789601234,70.61569214,-4.16056206,-0.66363572,-49.22947751,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00185.JPG,27.6719813698473374,-97.1698427513693019,70.82656860,-3.43214463,0.17215853,-48.13810191,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00186.JPG,27.6721045938825760,-97.1697580162149563,71.07610321,-2.36277604,1.83847485,-47.69952435,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00187.JPG,27.6722276962600588,-97.1696717254957463,71.09441376,-2.45987699,2.14977818,-48.45577093,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00188.JPG,27.6723484984093346,-97.1695854670141443,70.86836243,-3.05225598,1.36490018,-47.83903865,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00189.JPG,27.6724705006300589,-97.1694962433638665,70.62207031,-3.33129208,0.23422688,-47.90524594,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00190.JPG,27.6725931864593662,-97.1694074673025909,70.59125519,-3.23283237,-0.46368484,-47.40042077,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00191.JPG,27.6727164730817812,-97.1693228757492733,70.75214386,-3.09056547,-0.10074371,-44.84635131,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00192.JPG,27.6728417127325486,-97.1692428263082775,70.93175507,-13.62151728,-10.67562156,-45.66075697,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00193.JPG,27.6729781112936024,-97.1691794249984326,71.43309021,-19.04088736,-28.75551863,-30.79216087,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00194.JPG,27.6731230753857851,-97.1691551032758127,71.81345367,-10.12050233,-23.52695731,-12.31235907,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00195.JPG,27.6732684966675357,-97.1691568580611857,71.53798676,-6.21939132,-9.85014610,-4.93193665,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00196.JPG,27.6729922005779656,-97.1689492642475585,70.97888184,3.23816242,4.79389090,162.21815780,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00197.JPG,27.6728692937275440,-97.1690328260104792,71.27851868,2.30508221,0.21819344,164.16768935,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00198.JPG,27.6727444003825092,-97.1691180737960991,71.22730255,1.53381588,-1.02653081,163.27083015,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00199.JPG,27.6726241460774425,-97.1692056331189917,71.31270599,2.89019308,1.26570102,162.95183570,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00200.JPG,27.6725015097570903,-97.1692932730334604,71.23931122,2.65754807,1.26905009,163.44626028,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00201.JPG,27.6723777933807362,-97.1693789130035270,71.22472382,1.93631863,-0.71845519,163.78857287,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00202.JPG,27.6722564690748207,-97.1694649411841169,71.23040771,2.50105128,0.40726706,163.80819670,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00203.JPG,27.6721348592980512,-97.1695516650542146,71.19898224,2.74086890,1.00895590,164.23753331,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00204.JPG,27.6720119345384497,-97.1696362963332660,71.26803589,2.87541170,0.10103304,165.45565160,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00205.JPG,27.6718888607327713,-97.1697230409200472,71.30638123,2.41975521,-0.33147451,163.29505539,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00206.JPG,27.6717663695624196,-97.1698117982320326,71.44950867,3.44489933,1.72613104,163.54348186,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00207.JPG,27.6716437792281518,-97.1698983801869787,71.29483032,3.94159904,1.92778733,166.05700588,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00208.JPG,27.6715209456497817,-97.1699829829583734,71.26400757,2.69162593,-0.42216259,165.25741193,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00209.JPG,27.6713990193895363,-97.1700702346644789,71.26548767,3.38544364,0.22815596,165.24850314,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00210.JPG,27.6712770182848971,-97.1701573388219657,71.20643616,3.50623649,0.64642339,165.21004995,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00211.JPG,27.6711544837234378,-97.1702438787846745,70.87235260,2.62941118,0.72062988,166.03818490,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00212.JPG,27.6710306455802133,-97.1703283927928538,70.95763397,2.30097646,0.16853247,165.73157495,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00213.JPG,27.6709070712838177,-97.1704141934403225,70.98631287,1.73782347,-0.29856498,164.89504529,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00214.JPG,27.6707860386377966,-97.1705011172263227,71.15613556,2.45792050,0.74702966,165.17647598,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00215.JPG,27.6706641025749178,-97.1705873156801516,71.16010284,3.18375773,0.42032051,165.48991757,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00216.JPG,27.6705402863239094,-97.1706726841463251,71.02695465,2.36658791,-0.43862140,165.74340207,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00217.JPG,27.6704169488078300,-97.1707589647377290,70.94963837,1.87691057,-0.86925695,164.14948936,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00218.JPG,27.6702948401659832,-97.1708457885963668,70.82551575,2.31214202,0.81123966,163.35697208,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00219.JPG,27.6701728136699430,-97.1709328835705293,70.80298615,2.09342076,1.33443299,163.16711935,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00220.JPG,27.6700508720635874,-97.1710202275797030,70.91731262,2.40985996,1.21983543,163.85269843,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00221.JPG,27.6699289187986928,-97.1711060381303184,70.81434631,2.04862672,0.39736715,163.61089652,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00222.JPG,27.6698063902357596,-97.1711927928074743,70.75157928,1.87942393,0.82047155,163.61900658,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00223.JPG,27.6696834492221662,-97.1712796820945783,70.72293091,1.93355520,1.06486344,163.93913093,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00224.JPG,27.6695611307445546,-97.1713659096842974,70.69368744,1.40027630,0.41250531,162.79035622,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00225.JPG,27.6694393956311302,-97.1714531718780847,70.88596344,1.48250927,1.11324650,161.83599760,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00226.JPG,27.6693167069076864,-97.1715402184876922,71.13691711,1.98447035,1.24337927,163.27280533,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00227.JPG,27.6691959245621391,-97.1716259995435365,71.46511078,2.69519101,1.21474594,163.76538405,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00228.JPG,27.6690725506103377,-97.1717107321759102,71.53001404,3.46523037,0.83250395,164.49654611,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00229.JPG,27.6689489956683801,-97.1717948706531303,71.43038177,3.00828775,-1.07263493,165.08115783,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00230.JPG,27.6688250646256044,-97.1718812382159740,71.34786224,3.11357216,-1.19507296,163.60143825,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00231.JPG,27.6687036077570241,-97.1719688799063874,70.82633209,3.33798142,1.48305784,165.01416171,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00232.JPG,27.6685812438711558,-97.1720592023029752,70.84187317,-7.38656665,-20.88294070,155.48780783,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00233.JPG,27.6684822622709348,-97.1721817812313446,71.10346985,-17.76812180,-20.44477779,131.40302673,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00234.JPG,27.6684211321580662,-97.1723322395080373,71.22139740,-4.62847861,-7.81122314,121.18521449,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00235.JPG,27.6683876637885682,-97.1720017948583461,71.49739075,2.90211902,5.74765976,-47.53002469,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00236.JPG,27.6685106204487390,-97.1719182368795487,71.85509491,-0.39090130,6.38389029,-49.67316146,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00237.JPG,27.6686313964744457,-97.1718272490192447,71.41209412,-5.00628390,1.60789643,-51.04392325,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00238.JPG,27.6687514390383313,-97.1717359617183973,71.24434662,-6.45265515,-0.73321264,-49.17592759,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00239.JPG,27.6688745997244929,-97.1716481100688583,71.21054840,-5.15195076,-0.13568343,-48.01972159,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00240.JPG,27.6689976999137883,-97.1715633189510868,71.26828766,-3.39236950,1.76398597,-47.44561102,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00241.JPG,27.6691196752920021,-97.1714790767690886,71.24053955,-2.52213540,2.70429317,-48.38969681,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00242.JPG,27.6692431861783028,-97.1713904198472136,71.01888275,-4.29814551,1.21279204,-48.02984133,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00243.JPG,27.6693663478915859,-97.1713056464169256,71.02018738,-2.51448117,1.37219663,-47.62942503,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00244.JPG,27.6694924439913912,-97.1712217599158095,71.47866821,-1.90919787,3.02260943,-45.77119317,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00245.JPG,27.6696157457498657,-97.1711377745005933,71.66076660,-2.23121875,3.64591824,-49.40297394,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00246.JPG,27.6697359512586445,-97.1710516198007923,71.75024414,-3.46486881,3.09370692,-50.46250487,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00247.JPG,27.6698578502516597,-97.1709604459046403,71.62367249,-5.15959868,1.95363941,-48.26286679,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00248.JPG,27.6699793775851255,-97.1708702650098530,71.39554596,-5.95527647,0.30963661,-47.79915353,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00249.JPG,27.6701006899987156,-97.1707844778694465,71.28661346,-4.12768744,1.75580274,-48.98133858,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00250.JPG,27.6702243679316098,-97.1706997604155021,71.15999603,-3.32652181,2.27703794,-49.15740934,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00251.JPG,27.6703473743440647,-97.1706123302901688,71.08481598,-3.00244012,2.08248853,-48.87762588,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00252.JPG,27.6704703522163733,-97.1705237496468754,71.09765625,-4.43988663,1.65171049,-48.86337665,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00253.JPG,27.6705922640750863,-97.1704362590215283,70.97779083,-4.17220284,1.19573711,-48.56816199,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00254.JPG,27.6707155408818650,-97.1703506311059471,70.98741913,-3.99955253,1.78900393,-47.47231966,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00255.JPG,27.6708393691424490,-97.1702647228452463,70.79216766,-3.09228060,2.01382840,-46.35403144,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00256.JPG,27.6709606238335653,-97.1701798263882068,70.88083649,-2.74176034,1.96085679,-46.82387108,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00257.JPG,27.6710855876733071,-97.1700943559136334,71.22141266,-2.93529520,2.25462203,-47.01940416,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00258.JPG,27.6712086017821406,-97.1700105985294869,71.37691498,-1.90584333,4.59128309,-50.09302790,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00259.JPG,27.6713322857099229,-97.1699220724343320,71.43600464,-3.38199133,3.38729354,-50.75514242,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00260.JPG,27.6714536792732133,-97.1698326360182136,71.41076660,-5.30653217,2.05419790,-50.51243121,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00261.JPG,27.6715759905581145,-97.1697441441029213,71.31068420,-5.96907122,1.58609678,-48.52593522,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00262.JPG,27.6716979926550444,-97.1696580306034008,71.06459808,-5.17407324,1.25265007,-49.02999842,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00263.JPG,27.6718222583822460,-97.1695725413057119,70.80888367,-3.02789770,2.39269232,-49.93724012,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00264.JPG,27.6719445265758992,-97.1694855542804277,70.54932404,-2.88617577,1.48666695,-49.76244944,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00265.JPG,27.6720647121802870,-97.1693985984068433,70.58981323,-3.56362797,0.19020713,-50.25727505,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00266.JPG,27.6721877588942391,-97.1693122104725120,70.61938477,-3.40401424,0.84419967,-49.74682950,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00267.JPG,27.6723114620512227,-97.1692263204886331,70.66843414,-2.39966061,1.41488529,-49.55026313,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00268.JPG,27.6724341647805403,-97.1691404208831955,70.72132111,-1.95195044,1.91763852,-50.98891723,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00269.JPG,27.6725560495505079,-97.1690524370379904,70.75124359,-3.20994322,0.88828041,-50.53613720,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00270.JPG,27.6726788012381135,-97.1689635821576445,70.70913696,-4.69360146,-0.25257252,-49.87079500,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00271.JPG,27.6728003486483765,-97.1688780544986912,70.56786346,-2.93370501,0.40276552,-49.32225651,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00272.JPG,27.6729240188876950,-97.1687926059242670,70.58367157,-1.92124419,0.92799983,-48.98263797,5.00,10.00
